customer_id,name,gender,age,city,sim_type,join_date,is_active,device_type,referred_by
1504,Divit Swaminathan,Male,45,Ujjain,Prepaid,2023-11-12,True,Android,1821
1505,Gokul Dani,Male,34,Gwalior,Postpaid,2023-08-16,True,Android,4626
1506,Darshit Gaba,Female,45,Bhopal,Postpaid,2023-06-28,True,iOS,4415
1507,Nitya Sami,Male,58,Ujjain,Postpaid,2023-10-02,False,Android,1099
1508,Sana Dash,Other,19,Bhopal,Postpaid,2023-03-03,True,iOS,2895
1509,Kaira Sarkar,Male,42,Ujjain,Prepaid,2023-11-23,False,Feature Phone,3418
1510,Sana Tella,Other,58,Ujjain,Prepaid,2023-07-23,True,Android,249
1511,Hunar Rana,Female,23,Gwalior,Prepaid,2023-05-13,True,iOS,4483
1512,Samar Gala,Other,28,Gwalior,Postpaid,2023-03-13,True,iOS,1958
1513,Renee Chowdhury,Other,55,Gwalior,Postpaid,2023-03-19,True,Android,1891
1514,Yashvi Shankar,Male,23,Ujjain,Postpaid,2023-07-08,True,iOS,4459
1515,Hunar Mandal,Male,28,Ujjain,Prepaid,2023-12-22,True,Android,3368
1516,Jhanvi Buch,Other,31,Bhopal,Prepaid,2023-03-12,True,iOS,2116
1517,Himmat Ramachandran,Male,19,Jabalpur,Postpaid,2023-09-20,True,Feature Phone,3064
1518,Stuvan Baral,Female,57,Gwalior,Prepaid,2023-11-02,True,Feature Phone,1807
1519,Shalv Chander,Female,20,Bhopal,Prepaid,2023-02-15,False,Feature Phone,296
1520,Shlok Vora,Male,52,Bhopal,Prepaid,2023-08-12,True,Android,2695
1521,Yashvi Khosla,Female,50,Indore,Prepaid,2023-11-24,True,Feature Phone,1992
1522,Ahana  Dutta,Male,41,Gwalior,Postpaid,2023-09-07,True,Feature Phone,3940
1523,Damini Sachar,Other,36,Bhopal,Prepaid,2023-03-17,True,Feature Phone,32
1524,Jivika Iyer,Other,35,Indore,Postpaid,2023-03-15,True,Android,4651
1525,Samar Srivastava,Female,41,Gwalior,Prepaid,2023-05-22,True,iOS,3876
1526,Pari Sekhon,Male,52,Ujjain,Postpaid,2023-03-14,True,Android,4401
1527,Kanav Dara,Male,18,Indore,Postpaid,2023-04-12,True,Android,793
1528,Purab Upadhyay,Female,53,Ujjain,Prepaid,2023-04-04,True,Feature Phone,4192
1529,Sumer Bansal,Other,42,Jabalpur,Postpaid,2023-03-10,True,iOS,1090
1530,Tarini Bir,Female,51,Jabalpur,Postpaid,2023-03-06,True,Feature Phone,230
1531,Fateh Agrawal,Other,42,Jabalpur,Prepaid,2023-07-12,False,Feature Phone,2781
1532,Badal Sehgal,Male,33,Jabalpur,Postpaid,2023-03-03,True,Android,4454
1533,Uthkarsh Dugal,Other,51,Bhopal,Prepaid,2023-01-20,True,Android,4498
1534,Miraan Sani,Female,46,Jabalpur,Postpaid,2023-08-29,True,Android,790
1535,Badal Krishna,Male,36,Bhopal,Prepaid,2023-07-22,True,Feature Phone,4195
1536,Lakshay Gole,Female,40,Bhopal,Prepaid,2023-10-27,True,iOS,4367
1537,Anika Lanka,Female,36,Gwalior,Prepaid,2023-07-14,True,iOS,1799
1538,Bhavin Thaker,Other,42,Bhopal,Prepaid,2023-03-03,False,Feature Phone,3981
1539,Hiran Srinivasan,Female,33,Bhopal,Prepaid,2023-04-17,True,iOS,4458
1540,Alia Shan,Other,26,Jabalpur,Postpaid,2023-05-05,False,Feature Phone,3241
1541,Damini Sastry,Male,18,Bhopal,Postpaid,2023-10-28,True,iOS,4636
1542,Onkar Saini,Other,59,Ujjain,Prepaid,2023-09-24,True,Feature Phone,3857
1543,Aayush Dugal,Male,36,Jabalpur,Postpaid,2023-07-21,True,iOS,4929
1544,Misha Ray,Other,50,Indore,Postpaid,2023-06-11,True,Android,314
1545,Jivin Bahri,Female,51,Jabalpur,Postpaid,2023-12-10,True,Android,233
1546,Kashvi Dugar,Other,33,Bhopal,Prepaid,2023-10-29,False,Android,3508
1547,Tara Kulkarni,Other,57,Ujjain,Prepaid,2023-04-22,False,Android,1030
1548,Raghav Bajaj,Male,35,Jabalpur,Postpaid,2023-12-03,False,Feature Phone,3607
1549,Aradhya Sagar,Female,51,Ujjain,Prepaid,2023-02-01,True,iOS,2712
1550,Kabir Behl,Other,42,Indore,Prepaid,2023-04-08,False,Feature Phone,4340
1551,Anay Sarkar,Female,23,Indore,Postpaid,2023-09-04,True,Android,2289
1552,Saira Chahal,Other,38,Gwalior,Prepaid,2023-09-18,False,iOS,4000
1553,Faiyaz Kale,Other,23,Gwalior,Prepaid,2023-07-10,True,Feature Phone,2606
1554,Rati Choudhary,Female,49,Jabalpur,Prepaid,2023-01-29,True,Android,3345
1555,Neysa Sharaf,Other,58,Gwalior,Prepaid,2023-02-17,False,iOS,2123
1556,Saksham Dey,Female,56,Ujjain,Prepaid,2023-09-07,False,iOS,2331
1557,Vedika Golla,Other,48,Gwalior,Postpaid,2023-08-14,True,Android,3780
1558,Divyansh Rao,Male,59,Ujjain,Prepaid,2023-09-29,True,Android,4183
1559,Bhavin Raju,Female,27,Gwalior,Prepaid,2023-06-02,True,iOS,881
1560,Adah Chahal,Other,47,Gwalior,Postpaid,2023-11-24,True,Android,2978
1561,Advik Apte,Other,35,Gwalior,Postpaid,2023-10-12,True,Feature Phone,1173
1562,Seher Shah,Male,41,Bhopal,Prepaid,2023-06-29,True,Android,160
1563,Madhup Reddy,Female,26,Bhopal,Postpaid,2023-10-29,True,Android,2494
1564,Indrans Cherian,Other,48,Gwalior,Prepaid,2023-06-02,True,Android,2130
1565,Hiran Contractor,Male,32,Ujjain,Postpaid,2023-08-22,True,iOS,3079
1566,Aarna Zacharia,Other,21,Jabalpur,Prepaid,2023-01-23,True,iOS,2230
1567,Ivana Kalla,Female,57,Indore,Postpaid,2023-04-04,True,Android,2918
1568,Anay Mahajan,Other,26,Bhopal,Prepaid,2023-09-02,True,iOS,3014
1569,Ehsaan Kohli,Other,26,Gwalior,Postpaid,2023-10-17,True,Android,1550
1570,Heer Samra,Other,43,Indore,Prepaid,2023-06-09,True,Feature Phone,4574
1571,Baiju Chhabra,Other,21,Bhopal,Prepaid,2023-10-12,True,iOS,3386
1572,Lakshay Manda,Male,34,Jabalpur,Prepaid,2023-01-09,True,Android,1580
1573,Bhavin Krish,Male,33,Ujjain,Postpaid,2023-07-04,True,iOS,3372
1574,Damini Bora,Female,32,Gwalior,Postpaid,2023-10-22,True,Feature Phone,1961
1575,Akarsh Srinivas,Male,52,Jabalpur,Prepaid,2023-05-15,False,Feature Phone,3845
1576,Kavya Kumer,Male,22,Bhopal,Prepaid,2023-04-20,True,Android,4698
1577,Amani Bhalla,Female,22,Gwalior,Prepaid,2023-03-10,True,iOS,2391
1578,Saira Apte,Male,37,Indore,Prepaid,2023-05-16,True,Feature Phone,1420
1579,Ayesha Saran,Male,32,Ujjain,Postpaid,2023-04-06,True,iOS,3918
1580,Aarav Seshadri,Female,35,Bhopal,Postpaid,2023-04-29,True,Android,3836
1581,Divit Borde,Female,19,Ujjain,Postpaid,2023-10-01,True,Feature Phone,4429
1582,Misha Ray,Female,46,Gwalior,Prepaid,2023-12-24,True,Feature Phone,4451
1583,Divit Tak,Other,30,Jabalpur,Prepaid,2023-12-04,True,iOS,3631
1584,Purab Gulati,Other,21,Ujjain,Postpaid,2023-06-26,True,Feature Phone,4943
1585,Dhanush Chowdhury,Female,59,Indore,Postpaid,2023-12-27,True,Android,163
1586,Gokul Kakar,Female,27,Bhopal,Postpaid,2023-08-25,True,Android,116
1587,Raunak Kala,Female,48,Indore,Postpaid,2023-09-29,False,Feature Phone,1471
1588,Pari Brahmbhatt,Other,58,Ujjain,Prepaid,2023-10-04,True,Android,3080
1589,Shanaya Sundaram,Other,25,Jabalpur,Prepaid,2023-05-18,True,Feature Phone,3853
1590,Mohanlal Ranganathan,Male,20,Jabalpur,Prepaid,2023-12-28,True,Feature Phone,2839
1591,Inaaya  Mann,Male,26,Indore,Postpaid,2023-05-12,False,Feature Phone,543
1592,Kavya Dey,Female,47,Gwalior,Prepaid,2023-02-13,True,Feature Phone,414
1593,Shaan Bhavsar,Other,28,Gwalior,Postpaid,2023-05-03,True,iOS,682
1594,Indrans Biswas,Other,52,Jabalpur,Postpaid,2023-05-16,True,Feature Phone,642
1595,Chirag Bera,Other,54,Indore,Postpaid,2023-05-06,True,Android,3979
1596,Ishita Hans,Female,59,Indore,Postpaid,2023-10-02,True,iOS,1433
1597,Devansh Bhatia,Male,30,Indore,Postpaid,2023-03-05,True,Android,669
1598,Fateh Bava,Female,53,Ujjain,Prepaid,2023-10-23,False,Feature Phone,2070
1599,Kabir Seshadri,Male,30,Gwalior,Prepaid,2023-08-20,False,Android,969
1600,Seher Bhatti,Male,29,Gwalior,Prepaid,2023-02-20,True,iOS,1181
1601,Ranbir Magar,Female,54,Ujjain,Postpaid,2023-05-17,False,Android,4820
1602,Hunar Walia,Male,27,Bhopal,Prepaid,2023-06-07,True,iOS,3236
1603,Shamik Kapoor,Male,26,Ujjain,Postpaid,2023-02-25,True,Feature Phone,252
1604,Raunak Biswas,Other,24,Indore,Prepaid,2023-03-22,True,Feature Phone,4301
1605,Ela Joshi,Male,19,Ujjain,Postpaid,2023-08-20,True,Android,2880
1606,Vedika Loyal,Female,40,Indore,Postpaid,2023-11-22,True,Android,3999
1607,Prisha Dubey,Female,56,Jabalpur,Prepaid,2023-05-08,True,Feature Phone,791
1608,Navya Tank,Male,57,Indore,Postpaid,2023-05-06,True,Feature Phone,4561
1609,Saira Handa,Other,56,Gwalior,Prepaid,2023-11-13,True,Android,1496
1610,Raghav Ravel,Other,38,Ujjain,Prepaid,2023-03-21,False,Feature Phone,4490
1611,Charvi Walla,Male,40,Indore,Prepaid,2023-12-23,True,iOS,3069
1612,Nitya Andra,Male,46,Bhopal,Postpaid,2023-11-29,False,iOS,2708
1613,Zain Lad,Female,31,Jabalpur,Postpaid,2023-06-24,True,Android,2578
1614,Keya De,Male,43,Bhopal,Postpaid,2023-05-25,False,Android,1236
1615,Yuvraj  Kapur,Other,22,Bhopal,Postpaid,2023-05-06,True,Feature Phone,1059
1616,Ishaan Dugar,Male,48,Bhopal,Prepaid,2023-07-01,True,Feature Phone,1171
1617,Vritika Manne,Female,42,Jabalpur,Postpaid,2023-08-07,False,iOS,3619
1618,Uthkarsh Choudhry,Female,48,Jabalpur,Prepaid,2023-10-05,True,Android,3660
1619,Aarush Sanghvi,Female,37,Jabalpur,Prepaid,2023-03-24,True,Android,3656
1620,Kavya Date,Female,34,Jabalpur,Postpaid,2023-05-21,True,Android,57
1621,Eshani Jha,Female,19,Bhopal,Postpaid,2023-11-30,True,Android,1893
1622,Ranbir Yohannan,Male,42,Gwalior,Prepaid,2023-04-05,False,iOS,2570
1623,Gokul Chopra,Male,30,Gwalior,Postpaid,2023-12-31,True,iOS,4081
1624,Nitara Dube,Male,56,Jabalpur,Prepaid,2023-07-13,False,Android,4457
1625,Aarush Rao,Male,45,Ujjain,Postpaid,2023-04-20,True,iOS,1949
1626,Rohan Gour,Female,59,Indore,Postpaid,2023-02-21,True,Android,223
1627,Saanvi Borde,Other,23,Ujjain,Prepaid,2023-04-13,True,iOS,1640
1628,Aayush Hans,Male,20,Ujjain,Prepaid,2023-04-11,True,Feature Phone,4423
1629,Veer Chakrabarti,Other,52,Ujjain,Prepaid,2023-05-22,True,iOS,1758
1630,Yuvraj  Date,Male,35,Gwalior,Postpaid,2023-07-20,True,Android,836
1631,Piya Goda,Male,28,Indore,Postpaid,2023-11-15,True,Feature Phone,2537
1632,Rasha Samra,Other,37,Ujjain,Postpaid,2023-07-18,True,Android,2526
1633,Oorja Kari,Female,22,Jabalpur,Prepaid,2023-10-11,True,Feature Phone,985
1634,Kiara Sane,Male,36,Gwalior,Prepaid,2023-08-05,True,Feature Phone,1358
1635,Advika Thakur,Male,39,Jabalpur,Postpaid,2023-02-15,True,iOS,4888
1636,Advik Gade,Male,36,Jabalpur,Prepaid,2023-01-28,True,iOS,3061
1637,Kashvi Som,Other,33,Ujjain,Postpaid,2023-01-02,True,Feature Phone,4478
1638,Rhea Ben,Female,41,Jabalpur,Prepaid,2023-01-17,True,Feature Phone,1447
1639,Bhamini Acharya,Other,58,Indore,Postpaid,2023-11-11,True,Feature Phone,1372
1640,Khushi Datta,Other,21,Jabalpur,Postpaid,2023-03-18,True,Android,3225
1641,Parinaaz Varkey,Female,32,Ujjain,Postpaid,2023-06-14,True,iOS,1875
1642,Ryan Balan,Other,42,Jabalpur,Prepaid,2023-04-07,True,Android,2500
1643,Umang Ravel,Female,52,Gwalior,Prepaid,2023-04-15,False,iOS,3362
1644,Fateh Randhawa,Male,31,Gwalior,Postpaid,2023-01-24,True,Android,1143
1645,Shanaya Srinivas,Female,36,Gwalior,Postpaid,2023-07-19,True,iOS,4310
1646,Divit Kalita,Male,55,Bhopal,Postpaid,2023-02-04,True,Feature Phone,565
1647,Jivika Mani,Other,53,Gwalior,Postpaid,2023-01-02,True,Feature Phone,4828
1648,Pari Vig,Other,24,Gwalior,Postpaid,2023-10-16,True,iOS,4535
1649,Rati Dhawan,Male,47,Bhopal,Postpaid,2023-11-28,True,Feature Phone,1589
1650,Misha Badami,Other,36,Gwalior,Prepaid,2023-12-08,True,Feature Phone,3986
1651,Ryan Bhakta,Female,42,Ujjain,Prepaid,2023-05-18,True,Android,4725
1652,Jayesh Gara,Male,33,Gwalior,Prepaid,2023-12-03,True,iOS,4999
1653,Inaaya  Dasgupta,Other,57,Gwalior,Prepaid,2023-03-03,True,Feature Phone,1471
1654,Ehsaan Soni,Male,25,Bhopal,Postpaid,2023-10-26,True,iOS,3915
1655,Aaina Kar,Female,35,Ujjain,Postpaid,2023-07-16,True,Android,3114
1656,Yuvraj  Jain,Female,45,Jabalpur,Postpaid,2023-02-28,True,iOS,4491
1657,Yasmin Hari,Other,33,Indore,Prepaid,2023-09-22,True,Android,4343
1658,Oorja Sandal,Female,36,Ujjain,Prepaid,2023-11-29,True,Android,3363
1659,Uthkarsh Korpal,Male,59,Jabalpur,Postpaid,2023-07-07,True,Android,1637
1660,Samiha Samra,Female,34,Ujjain,Prepaid,2023-03-04,True,Feature Phone,2913
1661,Jivika Brahmbhatt,Male,30,Jabalpur,Prepaid,2023-11-04,True,Android,1473
1662,Prerak Goel,Male,24,Jabalpur,Postpaid,2023-10-06,True,iOS,1245
1663,Hazel Dube,Female,44,Ujjain,Postpaid,2023-01-30,False,iOS,3738
1664,Kartik Ghose,Other,27,Bhopal,Postpaid,2023-06-20,True,Feature Phone,2099
1665,Hunar Sule,Female,51,Ujjain,Prepaid,2023-01-21,True,Feature Phone,2598
1666,Navya Toor,Male,53,Ujjain,Postpaid,2023-10-26,False,Android,2513
1667,Pari Dani,Male,42,Jabalpur,Postpaid,2023-07-20,False,Android,4515
1668,Ehsaan Walia,Female,23,Indore,Postpaid,2023-05-15,True,Android,259
1669,Vivaan Sagar,Other,41,Jabalpur,Prepaid,2023-09-29,True,Feature Phone,2359
1670,Aarna Saraf,Other,35,Gwalior,Prepaid,2023-01-23,True,Feature Phone,3394
1671,Renee Suresh,Male,40,Ujjain,Postpaid,2023-03-28,True,iOS,3779
1672,Raunak Tara,Male,23,Ujjain,Postpaid,2023-01-31,False,Android,3412
1673,Eshani Bajwa,Other,46,Bhopal,Prepaid,2023-05-01,True,Android,1269
1674,Vaibhav Mani,Female,42,Jabalpur,Prepaid,2023-03-10,True,iOS,940
1675,Vihaan Varma,Male,34,Bhopal,Postpaid,2023-05-14,True,iOS,2377
1676,Pari Sachdeva,Male,41,Ujjain,Prepaid,2023-11-11,False,iOS,3952
1677,Aaryahi Chaudry,Other,28,Jabalpur,Postpaid,2023-05-26,False,iOS,196
1678,Samiha Joshi,Female,43,Jabalpur,Postpaid,2023-11-29,False,Android,4158
1679,Divit Lad,Other,51,Gwalior,Prepaid,2023-09-20,True,Feature Phone,3097
1680,Indrans Rajan,Female,45,Gwalior,Postpaid,2023-10-20,True,Android,3636
1681,Miraan Bhavsar,Female,20,Indore,Postpaid,2023-03-27,True,iOS,562
1682,Khushi Kata,Female,28,Gwalior,Prepaid,2023-01-16,True,Feature Phone,3450
1683,Tara Vasa,Male,55,Jabalpur,Postpaid,2023-08-04,True,Android,3367
1684,Drishya Aggarwal,Other,31,Gwalior,Prepaid,2023-04-26,True,iOS,3124
1685,Madhup Dani,Other,43,Indore,Postpaid,2023-04-28,False,Feature Phone,2892
1686,Riaan Mangal,Female,38,Ujjain,Postpaid,2023-09-27,True,Feature Phone,40
1687,Himmat Choudhry,Male,56,Gwalior,Prepaid,2023-12-09,True,Feature Phone,1768
1688,Mehul Raju,Male,47,Jabalpur,Prepaid,2023-06-11,True,Android,2505
1689,Reyansh Sekhon,Other,25,Ujjain,Prepaid,2023-07-07,True,iOS,788
1690,Arhaan Choudhry,Male,37,Jabalpur,Prepaid,2023-04-14,False,Android,1877
1691,Aarna Chandra,Male,49,Ujjain,Prepaid,2023-05-21,True,Android,4098
1692,Samarth Soni,Female,39,Jabalpur,Prepaid,2023-06-16,True,Android,1493
1693,Samaira Lal,Male,24,Gwalior,Postpaid,2023-10-27,True,Feature Phone,1130
1694,Rohan Kota,Female,26,Gwalior,Prepaid,2023-01-28,True,iOS,2264
1695,Lakshay Badami,Other,18,Indore,Postpaid,2023-09-29,True,Android,4873
1696,Miraya Kumar,Male,46,Ujjain,Prepaid,2023-02-19,True,iOS,4510
1697,Faiyaz Choudhury,Other,25,Indore,Postpaid,2023-06-05,True,Feature Phone,4022
1698,Samiha Gulati,Other,21,Bhopal,Postpaid,2023-11-20,True,Android,4306
1699,Shaan Rajagopalan,Male,52,Gwalior,Prepaid,2023-12-14,False,iOS,2186
1700,Indrajit Jhaveri,Male,20,Ujjain,Postpaid,2023-05-01,True,Feature Phone,1645
1701,Parinaaz Chad,Other,57,Indore,Postpaid,2023-05-20,True,Android,3561
1702,Yashvi Ahuja,Male,24,Indore,Postpaid,2023-01-16,False,Android,2686
1703,Aaina Ben,Female,44,Bhopal,Prepaid,2023-11-05,True,iOS,4822
1704,Darshit Solanki,Female,18,Indore,Prepaid,2023-02-18,True,iOS,1413
1705,Shalv Kant,Male,44,Jabalpur,Postpaid,2023-06-13,True,Android,1222
1706,Raghav Sathe,Other,33,Gwalior,Prepaid,2023-03-03,True,Android,2250
1707,Krish Cheema,Male,55,Indore,Prepaid,2023-12-06,False,Feature Phone,2240
1708,Badal Balay,Male,24,Indore,Postpaid,2023-06-03,True,Feature Phone,4203
1709,Stuvan Bhatti,Other,40,Bhopal,Postpaid,2023-11-08,False,Android,4423
1710,Mehul Bumb,Other,58,Jabalpur,Prepaid,2023-12-12,True,iOS,644
1711,Dhruv Sankar,Female,28,Indore,Prepaid,2023-05-30,True,iOS,4453
1712,Samar Raman,Other,59,Gwalior,Prepaid,2023-03-14,False,Android,2549
1713,Nirvi Batta,Female,50,Gwalior,Postpaid,2023-03-10,True,Feature Phone,4604
1714,Aradhya Bera,Other,53,Indore,Prepaid,2023-06-26,False,Android,3806
1715,Urvi Bassi,Male,54,Jabalpur,Prepaid,2023-12-20,True,iOS,4291
1716,Navya Lad,Female,58,Gwalior,Prepaid,2023-01-02,True,Android,4143
1717,Vivaan Kohli,Female,34,Gwalior,Postpaid,2023-11-05,False,Android,1386
1718,Taran Ahuja,Female,52,Jabalpur,Postpaid,2023-04-29,True,Feature Phone,2585
1719,Neysa Tailor,Male,22,Jabalpur,Postpaid,2023-01-07,False,iOS,1602
1720,Aayush Dhillon,Male,49,Indore,Prepaid,2023-09-12,False,iOS,4943
1721,Madhav Dasgupta,Male,20,Ujjain,Prepaid,2023-03-16,False,Android,4805
1722,Shlok Choudhary,Male,52,Bhopal,Postpaid,2023-12-17,True,iOS,3318
1723,Nayantara Mander,Male,31,Ujjain,Prepaid,2023-07-14,True,iOS,808
1724,Kaira Mani,Female,48,Ujjain,Prepaid,2023-07-06,False,iOS,2660
1725,Arhaan Ben,Male,48,Gwalior,Prepaid,2023-01-03,True,iOS,115
1726,Kaira Bajwa,Female,34,Jabalpur,Postpaid,2023-07-03,True,Feature Phone,2728
1727,Ahana  Ahuja,Male,41,Gwalior,Prepaid,2023-12-01,False,Feature Phone,4727
1728,Aarna Master,Other,40,Bhopal,Prepaid,2023-09-30,True,Feature Phone,2267
1729,Tanya Rout,Female,35,Indore,Postpaid,2023-02-21,False,Feature Phone,4293
1730,Vidur Bhatnagar,Other,31,Bhopal,Prepaid,2023-09-20,True,Feature Phone,4497
1731,Akarsh Sarkar,Female,32,Gwalior,Postpaid,2023-05-13,True,iOS,3902
1732,Neelofar Maharaj,Other,32,Gwalior,Prepaid,2023-08-13,True,Android,2729
1733,Adira Khatri,Male,23,Gwalior,Postpaid,2023-11-06,True,Android,4172
1734,Kiara Sandal,Male,44,Gwalior,Postpaid,2023-03-02,True,Feature Phone,1450
1735,Pari Kata,Male,32,Ujjain,Prepaid,2023-12-31,True,iOS,4383
1736,Ishaan Bhargava,Female,53,Indore,Prepaid,2023-01-16,False,Feature Phone,1569
1737,Tushar Sridhar,Other,25,Ujjain,Postpaid,2023-08-17,True,Android,1323
1738,Tiya Dada,Male,32,Gwalior,Prepaid,2023-07-14,True,iOS,861
1739,Mishti Char,Other,20,Jabalpur,Postpaid,2023-09-08,True,iOS,742
1740,Nakul Mangat,Other,30,Ujjain,Prepaid,2023-10-30,True,iOS,1731
1741,Urvi Koshy,Male,58,Gwalior,Prepaid,2023-02-17,True,Android,4905
1742,Hunar Brahmbhatt,Male,51,Gwalior,Prepaid,2023-08-23,True,Android,2934
1743,Miraan Maharaj,Other,41,Indore,Prepaid,2023-05-01,True,Feature Phone,3519
1744,Oorja Vasa,Male,57,Bhopal,Postpaid,2023-11-16,True,Feature Phone,4510
1745,Ranbir Sood,Male,49,Ujjain,Postpaid,2023-02-19,True,Android,4527
1746,Riaan Wali,Male,49,Ujjain,Prepaid,2023-02-10,True,Feature Phone,3168
1747,Taimur Hans,Female,47,Ujjain,Prepaid,2023-01-22,True,Android,1919
1748,Oorja Manne,Other,30,Gwalior,Prepaid,2023-07-01,True,iOS,2219
1749,Jayant Dyal,Other,18,Indore,Prepaid,2023-01-05,True,Feature Phone,1341
1750,Stuvan Khosla,Female,51,Gwalior,Prepaid,2023-05-25,True,Android,4640
1751,Umang Kala,Other,32,Gwalior,Postpaid,2023-12-23,True,Android,1515
1752,Samaira Kapoor,Male,31,Jabalpur,Postpaid,2023-03-19,True,Android,1412
1753,Dhanush Jani,Other,46,Indore,Prepaid,2023-08-19,False,Feature Phone,3037
1754,Shray Kapadia,Male,51,Ujjain,Postpaid,2023-10-24,False,Feature Phone,4168
1755,Armaan Datta,Female,35,Bhopal,Postpaid,2023-12-14,True,iOS,1023
1756,Veer Bhasin,Male,24,Ujjain,Prepaid,2023-07-28,False,Feature Phone,4628
1757,Reyansh Gupta,Other,46,Gwalior,Postpaid,2023-06-12,True,Feature Phone,2287
1758,Pari Mane,Other,48,Indore,Postpaid,2023-06-17,True,Feature Phone,2759
1759,Drishya Ganesh,Other,42,Indore,Postpaid,2023-10-05,True,iOS,4673
1760,Mishti Goel,Female,55,Indore,Postpaid,2023-08-25,True,iOS,3772
1761,Ishaan Gala,Female,31,Jabalpur,Prepaid,2023-06-25,True,iOS,1113
1762,Neelofar Bali,Other,25,Ujjain,Postpaid,2023-02-22,True,Feature Phone,1946
1763,Shanaya De,Male,44,Jabalpur,Postpaid,2023-12-15,True,Android,4809
1764,Inaaya  Kakar,Female,19,Bhopal,Postpaid,2023-01-10,True,Feature Phone,1559
1765,Madhav Gola,Other,34,Gwalior,Prepaid,2023-05-26,True,iOS,3880
1766,Kimaya Sagar,Other,54,Jabalpur,Postpaid,2023-08-15,True,Feature Phone,642
1767,Navya Kalla,Female,31,Jabalpur,Postpaid,2023-08-24,False,Feature Phone,2238
1768,Nakul Chaudry,Female,42,Gwalior,Postpaid,2023-08-30,True,Android,4908
1769,Zara Raj,Female,47,Indore,Prepaid,2023-11-01,True,Android,3487
1770,Lakshay Bahl,Male,46,Gwalior,Prepaid,2023-03-12,True,Feature Phone,3226
1771,Anahi Kata,Male,37,Ujjain,Prepaid,2023-06-07,True,iOS,1015
1772,Kiaan Sachdev,Other,38,Gwalior,Prepaid,2023-01-19,True,Feature Phone,2022
1773,Krish Wadhwa,Female,39,Indore,Prepaid,2023-02-24,True,Feature Phone,2677
1774,Dharmajan Kulkarni,Male,52,Gwalior,Postpaid,2023-08-03,True,Feature Phone,1541
1775,Trisha Tata,Female,54,Jabalpur,Prepaid,2023-07-28,True,iOS,2937
1776,Shanaya Magar,Other,33,Bhopal,Postpaid,2023-01-21,True,iOS,3107
1777,Hazel Thaker,Male,34,Jabalpur,Prepaid,2023-10-09,True,iOS,784
1778,Dishani Krishnan,Male,33,Bhopal,Prepaid,2023-09-06,True,iOS,671
1779,Kartik Kumer,Male,19,Gwalior,Prepaid,2023-01-28,True,iOS,2770
1780,Umang Wason,Other,21,Ujjain,Postpaid,2023-10-23,True,Feature Phone,2574
1781,Advika Sarna,Female,38,Gwalior,Postpaid,2023-07-30,False,iOS,2585
1782,Faiyaz Mahal,Male,56,Indore,Postpaid,2023-10-12,True,Feature Phone,4943
1783,Baiju Gala,Other,51,Gwalior,Prepaid,2023-01-20,True,Feature Phone,1278
1784,Raghav Rajan,Female,47,Bhopal,Prepaid,2023-01-20,True,Feature Phone,3044
1785,Nishith Agrawal,Other,23,Jabalpur,Prepaid,2023-11-26,True,Android,3173
1786,Raghav Rajagopal,Female,34,Ujjain,Prepaid,2023-04-30,True,iOS,3783
1787,Kabir Sundaram,Other,56,Gwalior,Prepaid,2023-04-07,True,iOS,178
1788,Parinaaz Garde,Female,42,Gwalior,Prepaid,2023-04-30,True,Feature Phone,276
1789,Purab Lanka,Male,22,Jabalpur,Postpaid,2023-01-25,True,Android,2360
1790,Dhanush Anand,Female,22,Ujjain,Postpaid,2023-06-02,True,iOS,3482
1791,Sana Sachar,Other,37,Gwalior,Prepaid,2023-09-02,False,Feature Phone,4887
1792,Anahi Dey,Other,33,Gwalior,Postpaid,2023-09-17,True,Android,3360
1793,Jhanvi Uppal,Female,58,Bhopal,Postpaid,2023-01-04,True,Feature Phone,1425
1794,Jayant Kala,Male,54,Bhopal,Postpaid,2023-05-23,True,Android,4123
1795,Parinaaz Chacko,Male,57,Indore,Prepaid,2023-10-09,True,Feature Phone,2961
1796,Samar Sabharwal,Female,26,Jabalpur,Prepaid,2023-12-01,True,iOS,2470
1797,Lakshit Dhingra,Female,22,Ujjain,Prepaid,2023-12-12,True,Feature Phone,3086
1798,Shaan Wagle,Other,59,Gwalior,Prepaid,2023-08-08,False,Feature Phone,2373
1799,Anika Bhatnagar,Male,19,Gwalior,Postpaid,2023-11-23,True,Android,4069
1800,Faiyaz Gour,Female,26,Indore,Prepaid,2023-06-09,True,Android,1591
1801,Mehul Dada,Male,53,Gwalior,Prepaid,2023-03-17,True,iOS,4381
1802,Indrans Anand,Female,39,Jabalpur,Prepaid,2023-04-09,True,Feature Phone,1113
1803,Ira Mani,Female,39,Indore,Postpaid,2023-06-29,True,Android,1069
1804,Heer Swaminathan,Male,39,Jabalpur,Postpaid,2023-05-07,True,iOS,2546
1805,Saira Hans,Female,51,Indore,Postpaid,2023-02-01,True,iOS,3650
1806,Bhavin Mannan,Female,46,Gwalior,Postpaid,2023-09-22,True,Android,1815
1807,Mehul Badal,Other,55,Indore,Postpaid,2023-11-30,True,Android,3908
1808,Elakshi Korpal,Female,50,Bhopal,Prepaid,2023-01-13,True,Feature Phone,3732
1809,Neysa Sachar,Female,35,Ujjain,Postpaid,2023-12-18,True,iOS,2193
1810,Nakul Aurora,Female,24,Gwalior,Postpaid,2023-12-05,False,Android,82
